Company,Value
Company C,0.6194
Company C,0.5864
Company C,0.5951
Company C,0.6071
Company C,0.6386
Company C,0.5712
Company C,0.5833
Company C,0.5922
Company C,0.6368
Company C,0.6072
Company C,0.5806
Company C,0.6086
Company C,0.6172
Company C,0.6006
Company C,0.6134
Company C,0.5885
Company C,0.6222
Company C,0.6164
Company C,0.5792
Company C,0.6167
Company C,0.6319
Company C,0.6288
Company C,0.5776
Company C,0.656
Company C,0.6816
Company C,0.6351
Company C,0.5784
Company C,0.6638
Company C,0.6361
Company C,0.6367
Company C,0.6142
Company C,0.6119
Company C,0.5659
Company C,0.5988
Company C,0.6561
Company C,0.6222
Company C,0.5934
Company C,0.5808
Company C,0.6362
Company C,0.6287
Company C,0.5853
Company C,0.6512
Company C,0.6487
Company C,0.6687
Company C,0.6444
Company C,0.547
Company C,0.5915
Company C,0.6088
Company C,0.6164
Company C,0.6496
Company C,0.5821
Company C,0.5767
Company C,0.5885
Company C,0.6695
Company C,0.6534
Company C,0.5992
Company C,0.6016
Company C,0.5876
Company C,0.5577
Company C,0.6236
Company C,0.5831
Company C,0.5911
Company C,0.6586
Company C,0.6534
Company C,0.6258
Company C,0.623
Company C,0.6405
Company C,0.5847
Company C,0.609
Company C,0.6438
Company C,0.6552
Company C,0.5961
Company C,0.5905
Company C,0.5952
Company C,0.6187
Company C,0.5327
Company C,0.6082
Company C,0.6014
Company C,0.6318
Company C,0.5762
Company C,0.6286
Company C,0.6031
Company C,0.6096
Company C,0.6239
Company C,0.617
Company C,0.6589
Company C,0.5643
Company C,0.6423
Company C,0.6284
Company C,0.6009
Company C,0.5991
Company C,0.677
Company C,0.6119
Company C,0.667
Company C,0.5885
Company C,0.6878
Company C,0.6342
Company C,0.583
Company C,0.6582
Company C,0.6457
Company C,0.6103
Company C,0.6372
Company C,0.6459
Company C,0.6336
Company C,0.5979
Company C,0.6459
Company C,0.5662
Company C,0.6325
Company C,0.6054
Company C,0.5931
Company C,0.5789
Company C,0.5814
Company C,0.6084
Company C,0.5829
Company C,0.6128
Company C,0.6025
Company C,0.6144
Company C,0.6169
Company C,0.6242
Company C,0.5497
Company C,0.5818
Company C,0.6495
Company C,0.5741
Company C,0.6067
Company C,0.587
Company C,0.5938
Company C,0.6299
Company C,0.6256
Company C,0.6398
Company C,0.6067
Company C,0.5874
Company C,0.5743
Company C,0.5964
Company C,0.6047
Company C,0.611
Company C,0.6168
Company C,0.6208
Company C,0.6651
Company C,0.6255
Company C,0.6
Company C,0.627
Company C,0.5877
Company C,0.5983
Company C,0.6155
Company C,0.6127
Company C,0.6548
Company C,0.6275
Company C,0.5964
Company C,0.5915
Company C,0.5794
Company C,0.5854
Company C,0.6276
Company C,0.559
Company C,0.6473
Company C,0.5941
Company C,0.6356
Company C,0.5594
Company C,0.6053
Company C,0.6206
Company C,0.6305
Company C,0.6395
Company C,0.5802
Company C,0.5699
Company C,0.6514
Company C,0.6002
Company C,0.6251
Company C,0.6055
Company C,0.6231
Company C,0.6107
Company C,0.57
Company C,0.584
Company C,0.6467
Company C,0.5935
Company C,0.619
Company C,0.596
Company C,0.6499
Company C,0.5497
Company C,0.6101
Company C,0.5705
Company C,0.5722
Company C,0.6898
Company C,0.6324
Company C,0.6028
Company C,0.6664
Company C,0.6313
Company C,0.5731
Company C,0.6203
Company C,0.5856
Company C,0.6027
Company C,0.5538
Company C,0.628
Company C,0.6708
Company C,0.6101
Company C,0.59
Company C,0.6455
Company C,0.5771
Company C,0.6065
Company C,0.6076
Company C,0.5925
Company C,0.6305
Company C,0.6591
Company C,0.5867
Company C,0.6276
Company C,0.5629
Company C,0.6901
Company C,0.6286
Company C,0.6479
Company C,0.6132
Company C,0.5828
Company C,0.6164
Company C,0.6209
Company C,0.6178
Company C,0.6078
Company C,0.5735
Company C,0.551
Company C,0.6034
Company C,0.6321
Company C,0.6479
Company C,0.6184
Company C,0.6231
Company C,0.6533
Company C,0.5739
Company C,0.6212
Company C,0.5726
Company C,0.6251
Company C,0.5823
Company C,0.6323
Company C,0.5728
Company C,0.6225
Company C,0.6014
Company C,0.601
Company C,0.5599
Company C,0.6108
Company C,0.6455
Company C,0.6319
Company C,0.6348
Company C,0.5975
Company C,0.6125
Company C,0.6316
Company C,0.6715
Company C,0.5811
Company C,0.5809
Company C,0.5966
Company C,0.5803
Company C,0.6021
Company C,0.6087
Company C,0.5952
Company C,0.6617
Company C,0.5783
Company C,0.6922
Company C,0.5669
Company C,0.5837
Company C,0.6363
Company C,0.5788
Company C,0.6363
Company C,0.5843
Company C,0.6058
Company C,0.6227
Company C,0.5521
Company C,0.5842
Company C,0.5449
Company C,0.6089
Company C,0.6114
Company C,0.68
Company C,0.6283
Company C,0.6045
Company C,0.619
Company C,0.5914
Company C,0.6084
Company C,0.6235
Company C,0.6446
Company C,0.6316
Company C,0.5944
Company C,0.587
Company C,0.6369
Company C,0.6062
Company C,0.6104
Company C,0.61
Company C,0.6577
Company C,0.5859
Company C,0.6068
Company C,0.6372
Company C,0.5954
Company C,0.6101
Company C,0.6186
Company C,0.5654
Company C,0.5962
Company C,0.5905
Company C,0.5886
Company C,0.5707
Company C,0.5899
Company C,0.6314
Company C,0.6019
Company C,0.622
Company C,0.6633
Company C,0.5687
Company C,0.6071
Company C,0.6085
Company C,0.665
Company C,0.6034
Company C,0.6626
Company C,0.5816
Company C,0.6128
Company C,0.6105
Company C,0.6109
Company C,0.6306
Company C,0.6025
Company C,0.6238
Company C,0.6843
Company C,0.5732
Company C,0.6349
Company C,0.5762
Company C,0.6051
Company C,0.6153
Company C,0.5989
Company C,0.6269
Company C,0.6131
Company C,0.5969
Company C,0.6305
Company C,0.5875
Company C,0.6163
Company C,0.6348
Company C,0.5937
Company C,0.6419
Company C,0.6326
Company C,0.5661
Company C,0.6091
Company C,0.6051
Company C,0.608
Company C,0.6165
Company C,0.6248
Company C,0.6136
Company C,0.5676
Company C,0.6495
Company C,0.6486
Company C,0.5693
Company C,0.5676
Company C,0.6322
Company C,0.6199
Company C,0.6401
Company C,0.5653
Company C,0.6862
Company C,0.5715
Company C,0.5753
Company C,0.6142
Company C,0.615
Company C,0.6123
Company C,0.6244
Company C,0.6057
Company C,0.6406
Company C,0.6201
Company C,0.643
Company C,0.577
Company C,0.6936
Company C,0.5959
Company C,0.5954
Company C,0.5992
Company C,0.6221
Company C,0.5638
Company C,0.604
Company C,0.6041
Company C,0.6046
Company C,0.6163
Company C,0.5856
Company C,0.5735
Company C,0.6673
Company C,0.5936
Company C,0.6476
Company C,0.625
Company C,0.6334
Company C,0.6107
Company C,0.5982
Company C,0.6404
Company C,0.5967
Company C,0.6934
Company C,0.5988
Company C,0.6116
Company C,0.6503
Company C,0.6596
Company C,0.5927
Company C,0.6326
Company C,0.6088
Company C,0.6056
Company C,0.6009
Company C,0.6224
Company C,0.6165
Company C,0.597
Company C,0.611
Company C,0.6222
Company C,0.5715
Company C,0.658
Company C,0.5721
Company C,0.5927
Company C,0.5823
Company C,0.6426
Company C,0.6634
Company C,0.6193
Company C,0.6269
Company C,0.5363
Company C,0.648
Company C,0.5821
Company C,0.6226
Company C,0.6479
Company C,0.6436
Company C,0.563
Company C,0.6301
Company C,0.6084
Company C,0.5668
Company C,0.5971
Company C,0.6182
Company C,0.673
Company C,0.6533
Company C,0.5942
Company C,0.6211
Company C,0.6688
Company C,0.6073
Company C,0.6038
Company C,0.5719
Company C,0.6168
Company C,0.6366
Company C,0.5497
Company C,0.6437
Company C,0.6396
Company C,0.6121
Company C,0.6298
Company C,0.6001
Company C,0.6479
Company C,0.574
Company C,0.5799
Company C,0.608
Company C,0.6175
Company C,0.5848
Company C,0.5553
Company C,0.6504
Company C,0.6427
Company C,0.5825
Company C,0.5967
Company C,0.641
Company C,0.5882
Company C,0.6224
Company C,0.6212
Company C,0.5842
Company C,0.6387
Company C,0.7004
Company C,0.6639
Company C,0.6217
Company C,0.6075
Company C,0.5654
Company C,0.5831
Company C,0.6271
Company C,0.6079
Company C,0.5839
Company C,0.5863
Company C,0.597
Company C,0.6324
Company C,0.6426
Company C,0.5694
Company C,0.6687
Company C,0.5871
Company C,0.6315
Company C,0.622
Company C,0.6316
Company C,0.6428
Company C,0.5972
Company C,0.5908
Company C,0.5957
Company C,0.6447
Company C,0.5936
Company C,0.603
Company C,0.6867
Company C,0.6172
Company C,0.6081
Company C,0.592
Company C,0.5921
Company C,0.6033
Company C,0.6584
Company C,0.5711
Company C,0.6633
Company C,0.5885
Company C,0.576
Company C,0.6157
Company C,0.5706
Company C,0.6111
Company C,0.5982
Company C,0.6372
Company C,0.5955
Company C,0.6386
Company C,0.6332
Company C,0.6529
Company C,0.5773
Company C,0.5799
Company C,0.6047
Company C,0.5999
Company C,0.5994
Company C,0.5874
Company C,0.597
Company C,0.6479
Company C,0.6309
Company C,0.6025
Company C,0.6292
Company C,0.603
Company C,0.6035
Company C,0.5934
Company C,0.569
Company C,0.5858
Company C,0.6027
Company C,0.6326
Company C,0.5738
Company C,0.6445
Company C,0.5912
Company C,0.5914
Company C,0.6436
Company C,0.6088
Company C,0.5798
Company C,0.6186
Company C,0.5615
Company C,0.6129
Company C,0.6313
Company C,0.6199
Company C,0.5917
Company C,0.6069
Company C,0.5665
Company C,0.6407
Company C,0.6375
Company C,0.6328
Company C,0.6107
Company C,0.6108
Company C,0.6219
Company C,0.6166
Company C,0.5927
Company C,0.5857
Company C,0.5884
Company C,0.6411
Company C,0.6407
Company C,0.6508
Company C,0.5783
Company C,0.5692
Company C,0.5773
Company C,0.646
Company C,0.5407
Company C,0.635
Company C,0.6388
Company C,0.5494
Company C,0.5623
Company C,0.6288
Company C,0.618
Company C,0.5925
Company C,0.6056
Company C,0.6059
Company C,0.6039
Company C,0.6569
Company C,0.6089
Company C,0.6201
Company C,0.6593
Company C,0.5852
Company C,0.6116
Company C,0.6683
Company C,0.5238
Company C,0.6139
Company C,0.5451
Company C,0.6471
Company C,0.6098
Company C,0.6631
Company C,0.6367
Company C,0.4959
Company C,0.6058
Company C,0.631
Company C,0.5694
Company C,0.5929
Company C,0.5741
Company C,0.6378
Company C,0.5894
Company C,0.6175
Company C,0.6386
Company C,0.584
Company C,0.5849
Company C,0.6134
Company C,0.6392
Company C,0.5797
Company C,0.6251
Company C,0.6306
Company C,0.6306
Company C,0.6563
Company C,0.6321
Company C,0.6131
Company C,0.6297
Company C,0.6032
Company C,0.5918
Company C,0.6141
Company C,0.6241
Company C,0.5719
Company C,0.5853
Company C,0.6012
Company C,0.6212
Company C,0.6126
Company C,0.5294
Company C,0.6313
Company C,0.6748
Company C,0.5923
Company C,0.5657
Company C,0.6287
Company C,0.6356
Company C,0.6096
Company C,0.5773
Company C,0.6251
Company C,0.6227
Company C,0.6236
Company C,0.6097
Company C,0.5546
Company C,0.6053
Company C,0.641
Company C,0.5576
Company C,0.5829
Company C,0.5871
Company C,0.6118
Company C,0.6172
Company C,0.6875
Company C,0.6626
Company C,0.6218
Company C,0.6153
Company C,0.5711
Company C,0.5763
Company C,0.6055
Company C,0.6918
Company C,0.6177
Company C,0.6129
Company C,0.6117
Company C,0.5492
Company C,0.5779
Company C,0.638
Company C,0.5958
Company C,0.564
Company C,0.625
Company C,0.6032
Company C,0.6353
Company C,0.6381
Company C,0.6149
Company C,0.6421
Company C,0.6345
Company C,0.6206
Company C,0.6364
Company C,0.65
Company C,0.575
Company C,0.6331
Company C,0.6142
Company C,0.6161
Company C,0.5636
Company C,0.6372
Company C,0.6078
Company C,0.6529
Company C,0.613
Company C,0.6214
Company C,0.5921
Company C,0.5587
Company C,0.5898
Company C,0.5828
Company C,0.6544
Company C,0.5927
Company C,0.6077
Company C,0.559
Company C,0.639
Company C,0.6
Company C,0.5795
Company C,0.5583
Company C,0.6468
Company C,0.5997
Company C,0.5848
Company C,0.5883
Company C,0.6117
Company C,0.6114
Company C,0.5535
Company C,0.6066
Company C,0.6006
Company C,0.6228
Company C,0.6396
Company C,0.5501
Company C,0.6012
Company C,0.5886
Company C,0.6259
Company C,0.5928
Company C,0.6042
Company C,0.6248
Company C,0.5999
Company C,0.6509
Company C,0.5804
Company C,0.6278
Company C,0.672
Company C,0.6109
Company C,0.6892
Company C,0.654
Company C,0.5285
Company C,0.6147
Company C,0.5847
Company C,0.5769
Company C,0.6052
Company C,0.5903
Company C,0.6471
Company C,0.5803
Company C,0.5948
Company C,0.6181
Company C,0.6346
Company C,0.6083
Company C,0.5464
Company C,0.673
Company C,0.5514
Company C,0.6202
Company C,0.5939
Company C,0.5751
Company C,0.6
Company C,0.5981
Company C,0.6369
Company C,0.6573
Company C,0.6587
Company C,0.5985
Company C,0.5748
Company C,0.5769
Company C,0.5958
Company C,0.583
Company C,0.5639
Company C,0.6172
Company C,0.5708
Company C,0.5783
Company C,0.5962
Company C,0.6192
Company C,0.6447
Company C,0.6142
Company C,0.6471
Company C,0.6005
Company C,0.5931
Company C,0.632
Company C,0.5413
Company C,0.5965
Company C,0.628
Company C,0.5714
Company C,0.6201
Company C,0.6298
Company C,0.6273
Company C,0.5988
Company C,0.5836
Company C,0.6355
Company C,0.6519
Company C,0.5964
Company C,0.5914
Company C,0.6181
Company C,0.6579
Company C,0.5917
Company C,0.5714
Company C,0.5847
Company C,0.5442
Company C,0.5928
Company C,0.5528
Company C,0.5814
Company C,0.6169
Company C,0.6541
Company C,0.6405
Company C,0.5815
Company C,0.6392
Company C,0.5924
Company C,0.6247
Company C,0.6008
Company C,0.6098
Company C,0.5766
Company C,0.5453
Company C,0.6376
Company C,0.6564
Company C,0.6095
Company C,0.6269
Company C,0.6636
Company C,0.5676
Company C,0.6553
Company C,0.5825
Company C,0.6421
Company C,0.6336
Company C,0.5781
Company C,0.6039
Company C,0.6095
Company C,0.6333
Company C,0.6564
Company C,0.6249
Company C,0.6166
Company C,0.6661
Company C,0.6196
Company C,0.5988
Company C,0.607
Company C,0.5601
Company C,0.6089
Company C,0.5714
Company C,0.5648
Company C,0.6195
Company C,0.6533
Company C,0.5617
Company C,0.5785
Company C,0.6479
Company C,0.557
Company C,0.67
Company C,0.6293
Company C,0.5745
Company C,0.5881
Company C,0.5915
Company C,0.69
Company C,0.6198
Company C,0.5681
Company C,0.6073
Company C,0.5712
Company C,0.6119
Company C,0.5958
Company C,0.6112
Company C,0.6511
Company C,0.6007
Company C,0.6466
Company C,0.5865
Company C,0.6448
Company C,0.577
Company C,0.5671
Company C,0.6561
Company C,0.5811
Company C,0.6617
Company C,0.6397
Company C,0.5764
Company C,0.5898
Company C,0.645
Company C,0.6124
Company C,0.5896
Company C,0.6608
Company C,0.6373
Company C,0.5882
Company C,0.6059
Company C,0.669
Company C,0.5983
Company C,0.5823
Company C,0.636
Company C,0.6295
Company C,0.6113
Company C,0.6098
Company C,0.6379
Company C,0.6327
Company C,0.6092
Company C,0.6693
Company C,0.5769
Company C,0.5962
Company C,0.6113
Company C,0.594
Company C,0.6609
Company C,0.6155
Company C,0.6448
Company C,0.6284
Company C,0.5987
Company C,0.5662
Company C,0.6423
Company C,0.5705
Company C,0.5719
Company C,0.6051
Company C,0.5899
Company C,0.5961
Company C,0.6173
Company C,0.5463
Company C,0.662
Company C,0.5821
Company C,0.618
Company C,0.6124
Company C,0.5939
Company C,0.6466
Company C,0.635
Company C,0.5929
Company C,0.6075
Company C,0.6331
Company C,0.6263
Company C,0.5553
Company C,0.6282
Company C,0.6294
Company C,0.5089
Company C,0.6093
Company C,0.6028
Company C,0.6392
Company C,0.6146
Company C,0.6275
Company C,0.5841
Company C,0.6464
Company C,0.5735
Company C,0.6192
Company C,0.6095
Company C,0.5436
Company C,0.5591
Company C,0.6376
Company C,0.6135
Company C,0.6459
Company C,0.568
Company C,0.6483
Company C,0.6186
Company C,0.6466
Company C,0.5798
Company C,0.6732
Company C,0.6365
Company C,0.6478
Company C,0.6087
Company C,0.6614
Company C,0.5877
Company C,0.6246
Company C,0.565
Company C,0.5753
Company C,0.6338
Company C,0.5745
Company C,0.6145
Company C,0.6078
Company C,0.6373
Company C,0.6248
Company C,0.6353
Company C,0.6586
Company C,0.618
Company C,0.6595
Company C,0.586
Company C,0.621
Company C,0.6694
Company C,0.623
Company C,0.6378
Company C,0.63
Company C,0.5888
Company C,0.5916
Company C,0.6057
Company C,0.5649
Company C,0.6192
Company C,0.5681
Company C,0.6341
Company C,0.5984
Company C,0.6245
Company C,0.6218
Company C,0.5996
Company C,0.5325
Company C,0.6486
Company C,0.6387
Company C,0.6075
Company C,0.6195
Company C,0.6264
Company C,0.6538
Company C,0.6402
Company C,0.6173
Company C,0.629
Company C,0.574
Company C,0.5864
Company C,0.594
Company C,0.6261
Company C,0.5937
Company C,0.5713
Company C,0.607
Company C,0.5566
Company C,0.6247
Company C,0.6243
Company C,0.6605
Company C,0.667
Company C,0.594
Company C,0.6101
Company C,0.6199
Company C,0.616
Company C,0.5964
Company C,0.5924
Company C,0.6218
Company C,0.6028
Company C,0.6092
Company C,0.6066
Company C,0.6192
Company C,0.5902
Company C,0.612
Company C,0.654
Company C,0.5663
Company C,0.6027
Company C,0.6403
Company C,0.574
Company C,0.6068
Company C,0.6427
Company C,0.6241
Company C,0.5706
Company C,0.6222
Company C,0.5929
Company C,0.5982
Company C,0.5942
Company C,0.6543
Company C,0.581
Company C,0.618
Company C,0.6322
Company C,0.6169
Company C,0.6118
Company C,0.5952
Company C,0.6254
Company C,0.6172
Company C,0.6032
Company C,0.6256
Company C,0.6144
Company C,0.6466
Company C,0.6657
Company C,0.6483
Company C,0.6487
Company C,0.6031
Company C,0.6021
Company C,0.5867
Company C,0.6086
Company C,0.5453
Company C,0.6713
Company C,0.628
Company C,0.6294
Company C,0.6181
Company C,0.6727
Company C,0.6273
Company C,0.5778
Company C,0.596
Company C,0.5953
Company C,0.5521
Company C,0.6237
Company C,0.6875
Company C,0.6165
Company C,0.5909
Company C,0.5835
Company C,0.5517
Company C,0.69
Company C,0.6527
Company C,0.5568
Company C,0.647
Company C,0.6375
Company C,0.6021
Company C,0.5918
Company C,0.5889
Company C,0.6563
Company C,0.6156
Company C,0.628
Company C,0.5731
Company C,0.5883
Company C,0.6339
Company C,0.5657
Company C,0.6062
Company C,0.6319
Company C,0.6445
Company C,0.6032
Company C,0.6062
Company C,0.6357
Company C,0.6233
Company C,0.623
Company C,0.6305
Company C,0.5442
Company C,0.592
Company C,0.6021
Company C,0.622
Company C,0.6305
Company C,0.6434
Company C,0.6316
Company C,0.6569
Company C,0.5743
Company C,0.5955
Company C,0.668
Company C,0.6519
Company C,0.6122
Company C,0.6425
Company C,0.6261
Company C,0.6144
Company C,0.6522
Company C,0.7099
Company C,0.6009
Company C,0.6067
Company C,0.5663
Company C,0.6246
Company C,0.5798
Company C,0.6296
Company C,0.5933
Company C,0.5976
Company C,0.5977
Company C,0.6181
Company C,0.5534
Company C,0.586
Company C,0.5602
Company C,0.5722
Company C,0.587
Company C,0.6341
Company C,0.6408
Company C,0.6221
Company C,0.6419
Company C,0.6584
Company C,0.6208
Company C,0.6006
Company C,0.5835
Company C,0.5985
Company C,0.6085
Company C,0.6372
Company C,0.5773
Company C,0.6068
Company C,0.551
Company C,0.6387
Company C,0.5513
Company C,0.6205
Company C,0.6005
Company C,0.6216
Company C,0.6082
Company C,0.6233
Company C,0.5792
Company C,0.5566
Company C,0.6169
Company C,0.561
